ratio NN OTHER
is VBZ OTHER
much JJ OTHER
smaller NN OTHER
, , OTHER
ranging VBG OTHER
from IN OTHER
#number# NNP OTHER
% NN OTHER
to TO OTHER
#number# NNP OTHER
% NN OTHER
. . OTHER

Such JJ OTHER
large JJ OTHER
compressibility NN OTHER
can MD OTHER
be VB OTHER
explained VBN OTHER
by IN OTHER
the DT OTHER
nature NN OTHER
of IN OTHER
this DT OTHER
particular JJ OTHER
data NNS OTHER
type NN OTHER
; : OTHER
recall NN OTHER
that IN OTHER
, , OTHER
in IN OTHER
the DT OTHER
Guru NNP B-DATASET
datasets VBZ OTHER
, , OTHER
each DT OTHER
freelancer NN OTHER
is VBZ OTHER
associated VBN OTHER
with IN OTHER
a DT OTHER
set NN OTHER
of IN OTHER
skills NNS OTHER
. . OTHER

This DT OTHER
is VBZ OTHER
true JJ OTHER
even RB OTHER
for IN OTHER
the DT OTHER
Guru NNP B-DATASET
datasets VBZ OTHER
, , OTHER
which WDT OTHER
have VBP OTHER
three CD OTHER
orders NNS OTHER
of IN OTHER
magnitude NN OTHER
more JJR OTHER
sets NNS OTHER
than IN OTHER
the DT OTHER
other JJ OTHER
datasets NNS OTHER
. . OTHER

For IN OTHER
the DT OTHER
GPS-1 -NONE- B-DATASET
dataset NN OTHER
, , OTHER
we PRP OTHER
use VBP OTHER
as IN OTHER
baseline NN OTHER
score NN OTHER
the DT OTHER
helpfulness NN OTHER
 NN OTHER
. . OTHER

For IN OTHER
the DT OTHER
Guru-5 NN B-DATASET
dataset NN OTHER
, , OTHER
we PRP OTHER
select VBP OTHER
a DT OTHER
frequency-based JJ OTHER
baseline NN OTHER
score NN OTHER
, , OTHER
i.e. NNP OTHER
, , OTHER
the DT OTHER
number NN OTHER
of IN OTHER
skills NNS OTHER
of IN OTHER
each DT OTHER
freelancer NN OTHER
. . OTHER

Using VBG OTHER
the DT OTHER
original JJ OTHER
dataset NN OTHER
from IN OTHER
Guru NNP B-DATASET
, , OTHER
we PRP OTHER
sampled VBD OTHER
#number# -NONE- OTHER
small JJ OTHER
groups NNS OTHER
of IN OTHER
freelancers NNS OTHER
; : OTHER
the DT OTHER
cardinality NN OTHER
of IN OTHER
each DT OTHER
group NN OTHER
was VBD OTHER
randomly RB OTHER
selected VBN OTHER
between IN OTHER
#number# NNP OTHER
and CC OTHER
#number# NNP OTHER
. . OTHER

#itemlist# NN OTHER
GPS-1 -NONE- B-DATASET
dataset NN OTHER
 -NONE- OTHER
. . OTHER

#itemlist# NN OTHER
Guru-5 -NONE- B-DATASET
dataset NN OTHER
Figure NNP OTHER
#number# NNP OTHER
: : OTHER
Scatterplots NNS OTHER
of IN OTHER
( NNP OTHER
normalized VBD OTHER
) NNP OTHER
scores NNS OTHER
of IN OTHER
entities NNS OTHER
against IN OTHER
their PRP$ OTHER
baseline NN OTHER
scores NNS OTHER
. . OTHER

In IN OTHER
this DT OTHER
experiment NN OTHER
, , OTHER
we PRP OTHER
use VBP OTHER
the DT OTHER
20-newsgroups NNS B-DATASET
data NNS OTHER
to TO OTHER
evaluate VB OTHER
the DT OTHER
correctness NN OTHER
of IN OTHER
the DT OTHER
algorithms NNS OTHER
. . OTHER

We PRP OTHER
use VBP OTHER
two CD OTHER
reallife NN OTHER
set-valued JJ OTHER
data NNS OTHER
: : OTHER
Pumbs NNS B-DATASET
and CC OTHER
Chess NNP B-DATASET
, , OTHER
available JJ OTHER
at IN OTHER
the DT OTHER
UCI NNP OTHER
Machine NNP OTHER
Learning NNP OTHER
Repository.2 NNP OTHER
Table NNP OTHER
#number# NNP OTHER
presents NNS OTHER
the DT OTHER
data NNS OTHER
speciﬁcations NNS OTHER
. . OTHER

Chess NN B-DATASET
contains VBZ OTHER
37-attribute JJ OTHER
board-descriptions NNS OTHER
for IN OTHER
chess NN OTHER
endgames NNS OTHER
. . OTHER

We PRP OTHER
measure VBP OTHER
ER NNP OTHER
for IN OTHER
the DT OTHER
anonymized JJ OTHER
Pumsb NNP OTHER
and CC OTHER
Chess NNP B-DATASET
data NNS OTHER
. . OTHER

We PRP OTHER
obtain VBP OTHER
data NNS OTHER
sets NNS OTHER
of IN OTHER
size NN OTHER
2× CD OTHER
, , OTHER
4× CD OTHER
, , OTHER
8× CD OTHER
and CC OTHER
16× CD OTHER
that WDT OTHER
of IN OTHER
Chess NNP B-DATASET
by IN OTHER
duplication NN OTHER
and CC OTHER
random NN OTHER
perturbation NN OTHER
. . OTHER

For IN OTHER
our PRP$ OTHER
experiments NNS OTHER
, , OTHER
we PRP OTHER
crawled VBD OTHER
the DT OTHER
following VBG OTHER
two CD OTHER
datasets NNS OTHER
#number# -NONE- OTHER
data-set JJ OTHER
D1 NNP B-DATASET
consists NNS OTHER
of IN OTHER
#number# JJ OTHER
users NNS OTHER
and CC OTHER
#number# JJ OTHER
software NN OTHER
projects NNS OTHER
and CC OTHER
several JJ OTHER
meta-data NNP OTHER
about IN OTHER
the DT OTHER
users NNS OTHER
and CC OTHER
projects NNS OTHER
( : OTHER
e.g JJ OTHER
. . OTHER

Our PRP$ OTHER
second JJ OTHER
data-set JJ OTHER
D2 NNP B-DATASET
, , OTHER
is VBZ OTHER
used VBN OTHER
as RB OTHER
test NN OTHER
data NNS OTHER
points NNS OTHER
. . OTHER

following VBG OTHER
the DT OTHER
crawl NN OTHER
of IN OTHER
D1 NNP B-DATASET
) NNP OTHER
#number# NNP OTHER
. . OTHER

Below IN OTHER
, , OTHER
we PRP OTHER
describe VBP OTHER
in IN OTHER
detail NN OTHER
how WRB OTHER
data NNS OTHER
set VBP OTHER
D1 NNP B-DATASET
is VBZ OTHER
processed VBN OTHER
to TO OTHER
generate VB OTHER
the DT OTHER
input NN OTHER
parameters NNS OTHER
to TO OTHER
our PRP$ OTHER
algorithms NNS OTHER
. . OTHER

We PRP OTHER
evaluated VBD OTHER
the DT OTHER
empirical JJ OTHER
performance NN OTHER
of IN OTHER
the DT OTHER
proposed VBN OTHER
MP-AL JJ OTHER
algorithm NN OTHER
using VBG OTHER
eight NN OTHER
datasets NNS OTHER
from IN OTHER
the DT OTHER
UCI NNP B-DATASET
machine NN OTHER
learning VBG OTHER
repository NN OTHER
( : OTHER
both DT OTHER
binary JJ OTHER
and CC OTHER
multi-class JJ OTHER
) NN OTHER
, , OTHER
and CC OTHER
a DT OTHER
biological JJ OTHER
image NN OTHER
dataset NN OTHER
( : OTHER
Fly-FISH JJ B-DATASET
) NN OTHER
. . OTHER

The DT OTHER
size NN OTHER
of IN OTHER
b NN OTHER
was VBD OTHER
ﬁxed JJ OTHER
at IN OTHER
#number# JJ OTHER
for IN OTHER
all DT OTHER
datasets NNS OTHER
except IN OTHER
for IN OTHER
Vehicles NNP B-DATASET
and CC OTHER
Iris NNP B-DATASET
, , OTHER
where WRB OTHER
it PRP OTHER
was VBD OTHER
ﬁxed JJ OTHER
at IN OTHER
#number# JJ OTHER
due JJ OTHER
to TO OTHER
their PRP$ OTHER
small JJ OTHER
sizes NNS OTHER
. . OTHER

The DT OTHER
comparative JJ OTHER
performance NN OTHER
of IN OTHER
the DT OTHER
proposed VBN OTHER
approach NN OTHER
on IN OTHER
UCI NNP B-DATASET
datasets NNS OTHER
, , OTHER
is VBZ OTHER
shown VBN OTHER
in IN OTHER
Figure NNP OTHER
#number# NNP OTHER
. . OTHER

We PRP OTHER
observe VBP OTHER
that IN OTHER
the DT OTHER
proposed VBN OTHER
MP-AL JJ OTHER
performed VBN OTHER
better RBR OTHER
than IN OTHER
the DT OTHER
state-of-the-art NN OTHER
batch-mode NN OTHER
active JJ OTHER
learning NN OTHER
methods NNS OTHER
for IN OTHER
#number# JJ OTHER
out IN OTHER
of IN OTHER
#number# NNP OTHER
datasets NNS OTHER
and CC OTHER
had VBD OTHER
comparable JJ OTHER
performance NN OTHER
for IN OTHER
the DT OTHER
remaining VBG OTHER
two CD OTHER
datasets NNS OTHER
: : OTHER
Musk NNP B-DATASET
and CC OTHER
Wine NNP B-DATASET
. . OTHER

We PRP OTHER
also RB OTHER
note VBP OTHER
that IN OTHER
for IN OTHER
#number# JJ OTHER
out IN OTHER
of IN OTHER
#number# NNP OTHER
datasets NNS OTHER
the DT OTHER
nearest JJS OTHER
competitors NNS OTHER
were VBD OTHER
Matrix NNP OTHER
, , OTHER
Fisher NNP OTHER
and CC OTHER
Disc NNP OTHER
, , OTHER
except IN OTHER
for IN OTHER
Iris NNP B-DATASET
and CC OTHER
Vehicles NNP B-DATASET
where WRB OTHER
svmD NNP OTHER
, , OTHER
MCS NNP OTHER
and CC OTHER
Design NNP OTHER
( NNP OTHER
s VBZ OTHER
) : OTHER
were VBD OTHER
nearest JJS OTHER
competitors NNS OTHER
. . OTHER

We PRP OTHER
conducted VBD OTHER
another DT OTHER
set NN OTHER
of IN OTHER
experiments NNS OTHER
on IN OTHER
a DT OTHER
multi-class JJ OTHER
, , OTHER
high JJ OTHER
dimensional JJ OTHER
biological JJ OTHER
image NN OTHER
dataset NN OTHER
( : OTHER
Fly-FISH JJ B-DATASET
) NN OTHER
for IN OTHER
classifying NN OTHER
different JJ OTHER
developmental NN OTHER
stages NNS OTHER
of IN OTHER
Drosophila NNP OTHER
. . OTHER

Table JJ OTHER
#number# NN OTHER
presents NNS OTHER
the DT OTHER
results NNS OTHER
of IN OTHER
2-sided JJ OTHER
paired VBN OTHER
t-test JJ OTHER
of IN OTHER
MP-AL JJ OTHER
vs NNS OTHER
Matrix NNP OTHER
, , OTHER
Disc NNP OTHER
and CC OTHER
Fisher NNP OTHER
methods NNS OTHER
on IN OTHER
UCI NNP B-DATASET
and CC OTHER
Fly-FISH JJ B-DATASET
datasets NNS OTHER
. . OTHER

Figure NN OTHER
#number# NN OTHER
presents NNS OTHER
the DT OTHER
results NNS OTHER
for IN OTHER
some DT OTHER
of IN OTHER
the DT OTHER
representative JJ OTHER
UCI NNP B-DATASET
datasets NNS OTHER
. . OTHER

We PRP OTHER
observe VBP OTHER
for IN OTHER
the DT OTHER
Vehicles NNPS B-DATASET
dataset NN OTHER
the DT OTHER
accuracy NN OTHER
value NN OTHER
sharply RB OTHER
increases VBZ OTHER
between IN OTHER
the DT OTHER
second JJ OTHER
and CC OTHER
third JJ OTHER
iteration NN OTHER
points NNS OTHER
. . OTHER

We PRP OTHER
also RB OTHER
observe VBP OTHER
a DT OTHER
sharp JJ OTHER
decrease NN OTHER
in IN OTHER
MMD NNP OTHER
value NN OTHER
for IN OTHER
the DT OTHER
Vehicles NNPS B-DATASET
dataset NN OTHER
at IN OTHER
the DT OTHER
corresponding NN OTHER
iteration NN OTHER
points NNS OTHER
. . OTHER

Figure NN OTHER
#number# NN OTHER
: : OTHER
Comparative JJ OTHER
performance NN OTHER
of IN OTHER
different JJ OTHER
active JJ OTHER
learning NN OTHER
methods NNS OTHER
on IN OTHER
the DT OTHER
Fly-FISH JJ B-DATASET
dataset NN OTHER
. . OTHER

Table JJ OTHER
#number# NN OTHER
presents NNS OTHER
the DT OTHER
comparative JJ OTHER
run NN OTHER
times NNS OTHER
on IN OTHER
different JJ OTHER
UCI NNP B-DATASET
and CC OTHER
Fly-FISH JJ B-DATASET
datasets NNS OTHER
. . OTHER

Figure NN OTHER
#number# NN OTHER
: : OTHER
MP-AL JJ OTHER
with IN OTHER
Uncertainty NNP OTHER
on IN OTHER
UCI NNP B-DATASET
datasets NNS OTHER
. . OTHER

Figure NN OTHER
#number# NN OTHER
presents NNS OTHER
the DT OTHER
comparative JJ OTHER
results NNS OTHER
obtained VBD OTHER
on IN OTHER
some DT OTHER
of IN OTHER
the DT OTHER
representative JJ OTHER
UCI NNP B-DATASET
datasets NNS OTHER
. . OTHER

Our PRP$ OTHER
empirical JJ OTHER
studies NNS OTHER
on IN OTHER
UCI NNP B-DATASET
and CC OTHER
#number# NNP OTHER
Newsgroup NNP OTHER
datasets NNS OTHER
show VBP OTHER
that IN OTHER
incorporating VBG OTHER
uncertainty NN OTHER
information NN OTHER
in IN OTHER
the DT OTHER
proposed VBN OTHER
formulation NN OTHER
improves NNS OTHER
performance NN OTHER
at IN OTHER
later JJ OTHER
iterations NNS OTHER
and CC OTHER
including VBG OTHER
transfer NN OTHER
learning VBG OTHER
improves NNS OTHER
the DT OTHER
performance NN OTHER
of IN OTHER
the DT OTHER
classiﬁer JJ OTHER
during IN OTHER
initial JJ OTHER
iterations NNS OTHER
. . OTHER

Since IN OTHER
there EX OTHER
is VBZ OTHER
no DT OTHER
large JJ OTHER
publicly RB OTHER
available JJ OTHER
real-world JJ OTHER
corpus NN OTHER
containing VBG OTHER
intrinsic JJ OTHER
diversity NN OTHER
judgments4 NNP OTHER
, , OTHER
we PRP OTHER
created VBD OTHER
two CD OTHER
artiﬁcial JJ OTHER
datasets NNS OTHER
from IN OTHER
the DT OTHER
RCV-1 NN B-DATASET
#REF# NN OTHER
text NN OTHER
corpus VBZ OTHER
and CC OTHER
from IN OTHER
the DT OTHER
#number# NN OTHER
newsgroups NNS OTHER
dataset VBP OTHER
( : OTHER
abbreviated VBN OTHER
20NG JJ B-DATASET
) NN OTHER
. . OTHER

The DT OTHER
RCV-1 NN B-DATASET
corpus VBZ OTHER
contains NNS OTHER
over IN OTHER
800k CD OTHER
documents NNS OTHER
, , OTHER
each DT OTHER
of IN OTHER
which WDT OTHER
is VBZ OTHER
annotated VBN OTHER
as RB OTHER
belonging VBG OTHER
to TO OTHER
one CD OTHER
or CC OTHER
more JJR OTHER
of IN OTHER
100+ CD OTHER
topics NNS OTHER
. . OTHER

While IN OTHER
the DT OTHER
original JJ OTHER
RCV-1 -NONE- B-DATASET
topics NNS OTHER
are VBP OTHER
arranged VBN OTHER
hierarchically RB OTHER
, , OTHER
to TO OTHER
make VB OTHER
the DT OTHER
problem NN OTHER
non-trivial JJ OTHER
, , OTHER
we PRP OTHER
considered VBD OTHER
only RB OTHER
topics NNS OTHER
from IN OTHER
the DT OTHER
second JJ OTHER
level NN OTHER
. . OTHER

The DT OTHER
20NG JJ B-DATASET
dataset NN OTHER
contains VBZ OTHER
about IN OTHER
19k CD OTHER
documents NNS OTHER
( : OTHER
with IN OTHER
duplicates NNS OTHER
removed VBN OTHER
) -NONE- OTHER
with IN OTHER
a DT OTHER
single JJ OTHER
class NN OTHER
label NN OTHER
for IN OTHER
each DT OTHER
document NN OTHER
. . OTHER

Figure NN OTHER
#number# NN OTHER
: : OTHER
Comparison NNP OTHER
between IN OTHER
the DT OTHER
submodular JJ OTHER
( NN OTHER
MAX NNP OTHER
) NNP OTHER
and CC OTHER
independent JJ OTHER
( NN OTHER
LIN NNP OTHER
) NNP OTHER
model NN OTHER
for IN OTHER
users NNS OTHER
that WDT OTHER
are VBP OTHER
purely RB OTHER
seeking VBG OTHER
diversity NN OTHER
; : OTHER
top JJ OTHER
: : OTHER
RCV-1 -NONE- B-DATASET
, , OTHER
bottom NN OTHER
: : OTHER
20NG JJ B-DATASET
. . OTHER

We PRP OTHER
ran VBD OTHER
the DT OTHER
Diversifying NNP OTHER
Perceptron NNP OTHER
algorithm NN OTHER
with IN OTHER
a DT OTHER
fresh JJ OTHER
set NN OTHER
of IN OTHER
#number# NN OTHER
documents NNS OTHER
for IN OTHER
RCV1 NNP OTHER
( : OTHER
#number# JJ OTHER
for IN OTHER
20NG JJ B-DATASET
) NN OTHER
in IN OTHER
each DT OTHER
step NN OTHER
as IN OTHER
the DT OTHER
corpus NN OTHER
x NN OTHER
and CC OTHER
presented VBD OTHER
a DT OTHER
ranking NN OTHER
y NN OTHER
from IN OTHER
the DT OTHER
current JJ OTHER
corpus NN OTHER
. . OTHER

It PRP OTHER
can MD OTHER
be VB OTHER
observed VBN OTHER
that IN OTHER
the DT OTHER
diﬀerence NN OTHER
between IN OTHER
the DT OTHER
MAX NNP OTHER
and CC OTHER
the DT OTHER
LIN NNP OTHER
is VBZ OTHER
much JJ OTHER
higher JJR OTHER
in IN OTHER
the DT OTHER
case NN OTHER
of IN OTHER
RCV-1 -NONE- B-DATASET
compared VBN OTHER
to TO OTHER
20NG CD B-DATASET
dataset NN OTHER
. . OTHER

This DT OTHER
is VBZ OTHER
due JJ OTHER
to TO OTHER
the DT OTHER
fact NN OTHER
that IN OTHER
20NG CD B-DATASET
has VBZ OTHER
only RB OTHER
#number# JJ OTHER
categories NNS OTHER
, , OTHER
whereas IN OTHER
RCV-1 -NONE- B-DATASET
has VBZ OTHER
more JJR OTHER
than IN OTHER
#number# JJ OTHER
and CC OTHER
is VBZ OTHER
thus RB OTHER
much JJ OTHER
harder NN OTHER
to TO OTHER
learn VB OTHER
for IN OTHER
LIN NNP OTHER
. . OTHER

It PRP OTHER
can MD OTHER
be VB OTHER
seen VBN OTHER
that IN OTHER
there EX OTHER
is VBZ OTHER
not RB OTHER
much JJ OTHER
of IN OTHER
a DT OTHER
diﬀerence NN OTHER
between IN OTHER
the DT OTHER
clipped JJ OTHER
and CC OTHER
the DT OTHER
non-clipped JJ OTHER
algorithms NNS OTHER
in IN OTHER
the DT OTHER
case NN OTHER
of IN OTHER
RCV-1 -NONE- B-DATASET
. . OTHER

In IN OTHER
the DT OTHER
case NN OTHER
of IN OTHER
20NG CD B-DATASET
, , OTHER
there EX OTHER
is VBZ OTHER
hardly RB OTHER
any DT OTHER
diﬀerence NN OTHER
between IN OTHER
the DT OTHER
three CD OTHER
algorithms NNS OTHER
. . OTHER

Five CD OTHER
of IN OTHER
the DT OTHER
sets NNS OTHER
in IN OTHER
this DT OTHER
subsection NN OTHER
are VBP OTHER
from IN OTHER
the DT OTHER
UCI NNP B-DATASET
repository NN OTHER
#REF# -NONE- OTHER
( . OTHER
iris NNS B-DATASET
, , OTHER
wine NN B-DATASET
, , OTHER
pendigits VBZ B-DATASET
, , OTHER
waveform NN B-DATASET
, , OTHER
segmentation NN B-DATASET
) : OTHER
. . OTHER

An DT OTHER
additional JJ OTHER
dataset NN OTHER
concerning VBG OTHER
the DT OTHER
similarity NN OTHER
of IN OTHER
faces NNS OTHER
is VBZ OTHER
available JJ OTHER
from IN OTHER
the DT OTHER
University NNP OTHER
of IN OTHER
Washington NNP OTHER
#REF# NNP OTHER
. . OTHER

We PRP OTHER
followed VBD OTHER
#REF# -NONE- OTHER
and CC OTHER
normalized VBD OTHER
the DT OTHER
data NNS OTHER
to TO OTHER
lie VB OTHER
in IN OTHER
the DT OTHER
unit NN OTHER
hypercube NN OTHER
and CC OTHER
used VBD OTHER
the DT OTHER
Gaussian NNP OTHER
kernel NN OTHER
to TO OTHER
compute VB OTHER
similarities.3 -NONE- OTHER
Figures NNP OTHER
#number# NNP OTHER
#itemlist# NNP OTHER
– NNP OTHER
#itemlist# NNP OTHER
show NN OTHER
the DT OTHER
results NNS OTHER
on IN OTHER
the DT OTHER
UCI NNP B-DATASET
datasets VBZ OTHER
. . OTHER

Figure NN OTHER
#number# NN OTHER
#itemlist# NN OTHER
shows VBZ OTHER
results NNS OTHER
on IN OTHER
the DT OTHER
face NN B-DATASET
dataset NN OTHER
. . OTHER

The DT OTHER
diﬀerence NN OTHER
3Although CD OTHER
the DT OTHER
UCI NNP B-DATASET
datasets VBZ OTHER
were VBD OTHER
previously RB OTHER
analyzed VBN OTHER
in IN OTHER
#REF# NNP OTHER
, , OTHER
the DT OTHER
results NNS OTHER
are VBP OTHER
not RB OTHER
directly RB OTHER
comparable JJ OTHER
, , OTHER
since IN OTHER
their PRP$ OTHER
evaluations NNS OTHER
used VBN OTHER
diﬀerent JJ OTHER
kernel NN OTHER
parameters NNS OTHER
. . OTHER

Except IN OTHER
for IN OTHER
the DT OTHER
iris NNS B-DATASET
dataset VBP OTHER
in IN OTHER
Figure NNP OTHER
#number# NNP OTHER
#itemlist# NNP OTHER
, , OTHER
S NNP OTHER
& CC OTHER
T NNP OTHER
performs NNS OTHER
relatively RB OTHER
poorly RB OTHER
, , OTHER
and CC OTHER
is VBZ OTHER
eventually RB OTHER
outperformed VBN OTHER
by IN OTHER
random NN OTHER
selection NN OTHER
. . OTHER

On IN OTHER
three CD OTHER
of IN OTHER
ﬁve JJ OTHER
UCI NNP B-DATASET
datasets NNS OTHER
IU-RED JJ OTHER
outperforms NNS OTHER
all DT OTHER
other JJ OTHER
methods NNS OTHER
early RB OTHER
on IN OTHER
. . OTHER

The DT OTHER
exception NN OTHER
is VBZ OTHER
the DT OTHER
waveform NN B-DATASET
dataset NN OTHER
in IN OTHER
Figure NNP OTHER
#number# NNP OTHER
#itemlist# NNP OTHER
where WRB OTHER
interleaving VBG OTHER
helps NNS OTHER
signiﬁcantly RB OTHER
. . OTHER

Lastly RB OTHER
, , OTHER
on IN OTHER
the DT OTHER
face NN B-DATASET
dataset NN OTHER
IU-RED JJ OTHER
also RB OTHER
outperforms VBZ OTHER
S NNP OTHER
& CC OTHER
T NNP OTHER
early RB OTHER
on IN OTHER
, , OTHER
with IN OTHER
slight NN OTHER
gains NNS OTHER
for IN OTHER
interleaving VBG OTHER
. . OTHER

The DT OTHER
ﬁrst JJ OTHER
ﬁve JJ OTHER
rows NNS OTHER
of IN OTHER
Table NNP OTHER
#number# NNP OTHER
show NN OTHER
results NNS OTHER
for IN OTHER
UCI NNP B-DATASET
data NNS OTHER
, , OTHER
the DT OTHER
sixth JJ OTHER
row NN OTHER
for IN OTHER
the DT OTHER
face NN B-DATASET
data NNS OTHER
, , OTHER
and CC OTHER
the DT OTHER
last JJ OTHER
row NN OTHER
for IN OTHER
similarity NN OTHER
matrices NNS OTHER
with IN OTHER
oﬀ-diagonal JJ OTHER
entries NNS OTHER
uniform NN OTHER
in IN OTHER
#REF# NNP OTHER
. . OTHER

On IN OTHER
four PRP$ OTHER
out IN OTHER
of IN OTHER
ﬁve JJ OTHER
UCI NNP B-DATASET
datasets NNS OTHER
and CC OTHER
on IN OTHER
the DT OTHER
face NN B-DATASET
dataset NN OTHER
, , OTHER
IU-RED JJ OTHER
decreases NNS OTHER
the DT OTHER
error NN OTHER
more JJR OTHER
than IN OTHER
S NNP OTHER
& CC OTHER
T NNP OTHER
. . OTHER

worse NN OTHER
is VBZ OTHER
the DT OTHER
waveform NN B-DATASET
dataset NN OTHER
, , OTHER
which WDT OTHER
Figure NNP OTHER
#number# NNP OTHER
#itemlist# NNP OTHER
shows VBZ OTHER
to TO OTHER
be VB OTHER
challenging VBG OTHER
for IN OTHER
all DT OTHER
methods NNS OTHER
. . OTHER

Table JJ OTHER
#number# NN OTHER
: : OTHER
Approximate NNP OTHER
labelling NN OTHER
costs NNS OTHER
in IN OTHER
US NNP OTHER
$ $ OTHER
to TO OTHER
achieve VB OTHER
a DT OTHER
#number# NN OTHER
error NN OTHER
rate NN OTHER
on IN OTHER
the DT OTHER
photos NNS B-DATASET
dataset VBP OTHER
. . OTHER

For IN OTHER
the DT OTHER
left NN OTHER
two CD OTHER
photos NNS B-DATASET
, , OTHER
workers NNS OTHER
agreed VBD OTHER
they PRP OTHER
were VBD OTHER
certainly RB OTHER
taken VBN OTHER
in IN OTHER
the DT OTHER
same JJ OTHER
room NN OTHER
; : OTHER
for IN OTHER
the DT OTHER
right NN OTHER
two CD OTHER
, , OTHER
one CD OTHER
worker NN OTHER
asserted VBD OTHER
they PRP OTHER
were VBD OTHER
deﬁnitely RB OTHER
not RB OTHER
. . OTHER

Figure NN OTHER
#number# NN OTHER
: : OTHER
Results NNS OTHER
on IN OTHER
the DT OTHER
“photos” NNP OTHER
dataset NN OTHER
. . OTHER

These DT OTHER
papers NNS OTHER
come VBP OTHER
from IN OTHER
DBLP1 NNP OTHER
, , OTHER
a DT OTHER
bibliography NN OTHER
website NN OTHER
for IN OTHER
computer NN OTHER
science NN OTHER
publications NNS OTHER
, , OTHER
and CC OTHER
contain VB OTHER
title NN OTHER
, , OTHER
author NN OTHER
, , OTHER
and CC OTHER
publication NN OTHER
venue NN OTHER
information NN OTHER
. . OTHER

In IN OTHER
this DT OTHER
section NN OTHER
we PRP OTHER
illustrate VBP OTHER
two CD OTHER
types NNS OTHER
of IN OTHER
role NN OTHER
discovery NN OTHER
that WDT OTHER
can MD OTHER
be VB OTHER
performed VBN OTHER
using VBG OTHER
the DT OTHER
topical JJ OTHER
community NN OTHER
hierarchy NN OTHER
constructed VBD OTHER
from IN OTHER
the DT OTHER
DBLP NNP B-DATASET
dataset NN OTHER
. . OTHER

For IN OTHER
example NN OTHER
, , OTHER
in IN OTHER
the DT OTHER
DBLP NNP B-DATASET
dataset NN OTHER
, , OTHER
the DT OTHER
subset NN OTHER
DA NNP OTHER
is VBZ OTHER
the DT OTHER
set NN OTHER
of IN OTHER
papers NNS OTHER
authored VBN OTHER
by IN OTHER
A DT OTHER
, , OTHER
and CC OTHER
DV NNP OTHER
is VBZ OTHER
the DT OTHER
set NN OTHER
of IN OTHER
papers NNS OTHER
published VBD OTHER
in IN OTHER
V NNP OTHER
. . OTHER

Dataset NNP OTHER
Generation NNP OTHER
We NNP OTHER
perform NN OTHER
experiments NNS OTHER
using VBG OTHER
three CD OTHER
real JJ OTHER
datasets NNS OTHER
: : OTHER
IMDB NNP B-DATASET
, , OTHER
 NNP OTHER
. . OTHER

IMDB NNP B-DATASET
: : OTHER
We PRP OTHER
consider VBP OTHER
the DT OTHER
co-starring JJ OTHER
graph NN OTHER
( : OTHER
edge NN OTHER
weight NN OTHER
= : OTHER
co-starring JJ OTHER
frequency NN OTHER
) : OTHER
created VBN OTHER
using VBG OTHER
actors NNS OTHER
who WP OTHER
acted VBN OTHER
in IN OTHER
at IN OTHER
least JJS OTHER
#number# JJ OTHER
movies NNS OTHER
per IN OTHER
snapshot NN OTHER
. . OTHER

DBLP NNP B-DATASET
: : OTHER
We PRP OTHER
consider VBP OTHER
the DT OTHER
co-authorship NN OTHER
graph NN OTHER
( : OTHER
edge NN OTHER
weight NN OTHER
= : OTHER
co-authorship NN OTHER
frequency NN OTHER
) : OTHER
created VBN OTHER
using VBG OTHER
publications NNS OTHER
in IN OTHER
the DT OTHER
top JJ OTHER
#number# NN OTHER
conferences NNS OTHER
by IN OTHER
authors NNS OTHER
, , OTHER
each DT OTHER
of IN OTHER
which WDT OTHER
published VBN OTHER
≥ -NONE- OTHER
#number# -NONE- OTHER
papers NNS OTHER
per IN OTHER
snapshot NN OTHER
. . OTHER

Four CD B-DATASET
Area NNP I-DATASET
: : OTHER
This DT OTHER
is VBZ OTHER
a DT OTHER
subset NN OTHER
of IN OTHER
DBLP NNP B-DATASET
for IN OTHER
the DT OTHER
four CD OTHER
areas NNS OTHER
of IN OTHER
data NNS OTHER
mining VBG OTHER
( : OTHER
DM NNP OTHER
) : OTHER
, , OTHER
databases NNS OTHER
( : OTHER
DB NNP OTHER
) : OTHER
, , OTHER
information NN OTHER
retrieval NN OTHER
( : OTHER
IR NNP OTHER
) : OTHER
and CC OTHER
machine NN OTHER
learning NN OTHER
( : OTHER
ML NNP OTHER
) : OTHER
. . OTHER

We PRP OTHER
build VBP OTHER
the DT OTHER
co-authorship NN OTHER
network NN OTHER
similar JJ OTHER
to TO OTHER
the DT OTHER
one CD OTHER
for IN OTHER
DBLP NNP B-DATASET
. . OTHER

Table JJ OTHER
#number# NN OTHER
: : OTHER
Analysis NNP OTHER
of IN OTHER
Top NNP OTHER
Outlier NNP OTHER
Conferences NNPS OTHER
( NNP OTHER
1Sµ CD OTHER
) CD OTHER
Table NNP OTHER
#number# NNP OTHER
: : OTHER
Analysis NNP OTHER
of IN OTHER
Top NNP OTHER
Outlier NNP OTHER
Conferences NNPS OTHER
( NNP OTHER
2S CD OTHER
) CD OTHER
IMDB NNP B-DATASET
: : OTHER
Top NNP OTHER
two CD OTHER
outlier JJR OTHER
actors NNS OTHER
returned VBD OTHER
